Double Precision: Infinite Series summation of 1/n^2
Iteration	Residual	sum
  12370000	3.972941e-15	1.644933986009926
  12380000	3.966525e-15	1.644933986074319
  12390000	3.960125e-15	1.644933986138712
  12400000	3.953740e-15	1.644933986203105
  12410000	3.947371e-15	1.644933986267498
  12420000	3.941017e-15	1.644933986331891
  12430000	3.934679e-15	1.644933986396284
  12440000	3.928355e-15	1.644933986460677
  12450000	3.922047e-15	1.644933986525070
  12460000	3.915754e-15	1.644933986589463
  12470000	3.909477e-15	1.644933986653855
  12480000	3.903214e-15	1.644933986718248
  12490000	3.896966e-15	1.644933986782641
  12500000	3.890734e-15	1.644933986847034
  12510000	3.884516e-15	1.644933986911427
  12520000	3.878313e-15	1.644933986975820
  12530000	3.872125e-15	1.644933987040213
  12540000	3.865952e-15	1.644933987104606
  12550000	3.859794e-15	1.644933987168999
  12560000	3.853650e-15	1.644933987233392
  12570000	3.847521e-15	1.644933987297785
  12580000	3.841406e-15	1.644933987360100
  12590000	3.835306e-15	1.644933987422272
  12600000	3.829221e-15	1.644933987484445
  12610000	3.823150e-15	1.644933987546617
  12620000	3.817094e-15	1.644933987608790
  12630000	3.811052e-15	1.644933987670962
  12640000	3.805024e-15	1.644933987733135
  12650000	3.799010e-15	1.644933987795307
  12660000	3.793011e-15	1.644933987857480
  12670000	3.787026e-15	1.644933987919652
  12680000	3.781055e-15	1.644933987981825
  12690000	3.775098e-15	1.644933988043997
  12700000	3.769156e-15	1.644933988106170
  12710000	3.763227e-15	1.644933988168342
  12720000	3.757312e-15	1.644933988230515
  12730000	3.751412e-15	1.644933988292687
  12740000	3.745525e-15	1.644933988354859
  12750000	3.739652e-15	1.644933988417032
  12760000	3.733792e-15	1.644933988479204
  12770000	3.727947e-15	1.644933988541377
  12780000	3.722115e-15	1.644933988603549
  12790000	3.716297e-15	1.644933988665722
  12800000	3.710493e-15	1.644933988727263
  12810000	3.704702e-15	1.644933988787215
  12820000	3.698925e-15	1.644933988847167
  12830000	3.693161e-15	1.644933988907120
  12840000	3.687410e-15	1.644933988967072
  12850000	3.681673e-15	1.644933989027024
  12860000	3.675950e-15	1.644933989086976
  12870000	3.670240e-15	1.644933989146928
  12880000	3.664543e-15	1.644933989206880
  12890000	3.658859e-15	1.644933989266832
  12900000	3.653189e-15	1.644933989326784
  12910000	3.647531e-15	1.644933989386736
  12920000	3.641887e-15	1.644933989446688
  12930000	3.636256e-15	1.644933989506640
  12940000	3.630638e-15	1.644933989566592
  12950000	3.625033e-15	1.644933989626544
  12960000	3.619441e-15	1.644933989686496
  12970000	3.613862e-15	1.644933989746448
  12980000	3.608296e-15	1.644933989806400
  12990000	3.602743e-15	1.644933989866352
  13000000	3.597202e-15	1.644933989926304
  13010000	3.591674e-15	1.644933989986256
  13020000	3.586159e-15	1.644933990046208
  13030000	3.580657e-15	1.644933990106160
  13040000	3.575167e-15	1.644933990165308
  13050000	3.569690e-15	1.644933990223040
  13060000	3.564225e-15	1.644933990280771
  13070000	3.558774e-15	1.644933990338503
  13080000	3.553334e-15	1.644933990396235
  13090000	3.547907e-15	1.644933990453966
  13100000	3.542492e-15	1.644933990511698
  13110000	3.537090e-15	1.644933990569429
  13120000	3.531700e-15	1.644933990627161
  13130000	3.526323e-15	1.644933990684893
  13140000	3.520958e-15	1.644933990742624
  13150000	3.515605e-15	1.644933990800356
  13160000	3.510264e-15	1.644933990858087
  13170000	3.504935e-15	1.644933990915819
  13180000	3.499619e-15	1.644933990973551
  13190000	3.494314e-15	1.644933991031282
  13200000	3.489022e-15	1.644933991089014
  13210000	3.483741e-15	1.644933991146745
  13220000	3.478473e-15	1.644933991204477
  13230000	3.473216e-15	1.644933991262209
  13240000	3.467972e-15	1.644933991319940
  13250000	3.462739e-15	1.644933991377672
  13260000	3.457518e-15	1.644933991435403
  13270000	3.452309e-15	1.644933991493135
  13280000	3.447112e-15	1.644933991550867
  13290000	3.441926e-15	1.644933991608495
  13300000	3.436752e-15	1.644933991664006
  13310000	3.431590e-15	1.644933991719517
  13320000	3.426440e-15	1.644933991775028
  13330000	3.421301e-15	1.644933991830539
  13340000	3.416173e-15	1.644933991886051
  13350000	3.411057e-15	1.644933991941562
  13360000	3.405953e-15	1.644933991997073
  13370000	3.400860e-15	1.644933992052584
  13380000	3.395778e-15	1.644933992108095
  13390000	3.390708e-15	1.644933992163606
  13400000	3.385649e-15	1.644933992219118
  13410000	3.380601e-15	1.644933992274629
  13420000	3.375565e-15	1.644933992330140
  13430000	3.370540e-15	1.644933992385651
  13440000	3.365526e-15	1.644933992441162
  13450000	3.360524e-15	1.644933992496673
  13460000	3.355532e-15	1.644933992552184
  13470000	3.350552e-15	1.644933992607696
  13480000	3.345582e-15	1.644933992663207
  13490000	3.340624e-15	1.644933992718718
  13500000	3.335677e-15	1.644933992774229
  13510000	3.330741e-15	1.644933992829740
  13520000	3.325815e-15	1.644933992885251
  13530000	3.320901e-15	1.644933992940762
  13540000	3.315998e-15	1.644933992996274
  13550000	3.311105e-15	1.644933993051785
  13560000	3.306223e-15	1.644933993106860
  13570000	3.301352e-15	1.644933993160151
  13580000	3.296492e-15	1.644933993213441
  13590000	3.291642e-15	1.644933993266732
  13600000	3.286803e-15	1.644933993320023
  13610000	3.281975e-15	1.644933993373314
  13620000	3.277157e-15	1.644933993426604
  13630000	3.272350e-15	1.644933993479895
  13640000	3.267554e-15	1.644933993533186
  13650000	3.262768e-15	1.644933993586476
  13660000	3.257993e-15	1.644933993639767
  13670000	3.253228e-15	1.644933993693058
  13680000	3.248474e-15	1.644933993746349
  13690000	3.243729e-15	1.644933993799639
  13700000	3.238996e-15	1.644933993852930
  13710000	3.234273e-15	1.644933993906221
  13720000	3.229560e-15	1.644933993959511
  13730000	3.224857e-15	1.644933994012802
  13740000	3.220165e-15	1.644933994066093
  13750000	3.215482e-15	1.644933994119383
  13760000	3.210810e-15	1.644933994172674
  13770000	3.206149e-15	1.644933994225965
  13780000	3.201497e-15	1.644933994279256
  13790000	3.196855e-15	1.644933994332546
  13800000	3.192224e-15	1.644933994385837
  13810000	3.187603e-15	1.644933994439128
  13820000	3.182991e-15	1.644933994492418
  13830000	3.178390e-15	1.644933994545709
  13840000	3.173798e-15	1.644933994599000
  13850000	3.169217e-15	1.644933994650847
  13860000	3.164645e-15	1.644933994701918
  13870000	3.160084e-15	1.644933994752988
  13880000	3.155532e-15	1.644933994804058
  13890000	3.150990e-15	1.644933994855128
  13900000	3.146458e-15	1.644933994906199
  13910000	3.141935e-15	1.644933994957269
  13920000	3.137423e-15	1.644933995008339
  13930000	3.132920e-15	1.644933995059410
  13940000	3.128427e-15	1.644933995110480
  13950000	3.123943e-15	1.644933995161550
  13960000	3.119469e-15	1.644933995212620
  13970000	3.115005e-15	1.644933995263691
  13980000	3.110550e-15	1.644933995314761
  13990000	3.106105e-15	1.644933995365831
  14000000	3.101669e-15	1.644933995416901
  14010000	3.097243e-15	1.644933995467972
  14020000	3.092826e-15	1.644933995519042
  14030000	3.088419e-15	1.644933995570112
  14040000	3.084021e-15	1.644933995621182
  14050000	3.079632e-15	1.644933995672253
  14060000	3.075253e-15	1.644933995723323
  14070000	3.070883e-15	1.644933995774393
  14080000	3.066523e-15	1.644933995825463
  14090000	3.062172e-15	1.644933995876534
  14100000	3.057830e-15	1.644933995927604
  14110000	3.053497e-15	1.644933995978674
  14120000	3.049173e-15	1.644933996029744
  14130000	3.044859e-15	1.644933996080815
  14140000	3.040554e-15	1.644933996131885
  14150000	3.036258e-15	1.644933996182464
  14160000	3.031971e-15	1.644933996231314
  14170000	3.027693e-15	1.644933996280164
  14180000	3.023424e-15	1.644933996329014
  14190000	3.019164e-15	1.644933996377864
  14200000	3.014913e-15	1.644933996426714
  14210000	3.010671e-15	1.644933996475563
  14220000	3.006439e-15	1.644933996524413
  14230000	3.002215e-15	1.644933996573263
  14240000	2.997999e-15	1.644933996622113
  14250000	2.993793e-15	1.644933996670963
  14260000	2.989596e-15	1.644933996719812
  14270000	2.985407e-15	1.644933996768662
  14280000	2.981227e-15	1.644933996817512
  14290000	2.977056e-15	1.644933996866362
  14300000	2.972894e-15	1.644933996915212
  14310000	2.968741e-15	1.644933996964062
  14320000	2.964596e-15	1.644933997012911
  14330000	2.960460e-15	1.644933997061761
  14340000	2.956332e-15	1.644933997110611
  14350000	2.952213e-15	1.644933997159461
  14360000	2.948103e-15	1.644933997208311
  14370000	2.944001e-15	1.644933997257160
  14380000	2.939908e-15	1.644933997306010
  14390000	2.935823e-15	1.644933997354860
  14400000	2.931747e-15	1.644933997403710
  14410000	2.927680e-15	1.644933997452560
  14420000	2.923621e-15	1.644933997501409
  14430000	2.919570e-15	1.644933997550259
  14440000	2.915527e-15	1.644933997599109
  14450000	2.911494e-15	1.644933997647959
  14460000	2.907468e-15	1.644933997696809
  14470000	2.903451e-15	1.644933997745659
  14480000	2.899442e-15	1.644933997792969
  14490000	2.895441e-15	1.644933997839599
  14500000	2.891449e-15	1.644933997886228
  14510000	2.887465e-15	1.644933997932857
  14520000	2.883489e-15	1.644933997979487
  14530000	2.879521e-15	1.644933998026116
  14540000	2.875562e-15	1.644933998072746
  14550000	2.871611e-15	1.644933998119375
  14560000	2.867667e-15	1.644933998166004
  14570000	2.863732e-15	1.644933998212634
  14580000	2.859805e-15	1.644933998259263
  14590000	2.855886e-15	1.644933998305892
  14600000	2.851976e-15	1.644933998352522
  14610000	2.848073e-15	1.644933998399151
  14620000	2.844178e-15	1.644933998445780
  14630000	2.840291e-15	1.644933998492410
  14640000	2.836412e-15	1.644933998539039
  14650000	2.832541e-15	1.644933998585669
  14660000	2.828678e-15	1.644933998632298
  14670000	2.824823e-15	1.644933998678927
  14680000	2.820976e-15	1.644933998725557
  14690000	2.817137e-15	1.644933998772186
  14700000	2.813305e-15	1.644933998818815
  14710000	2.809482e-15	1.644933998865445
  14720000	2.805666e-15	1.644933998912074
  14730000	2.801857e-15	1.644933998958704
  14740000	2.798057e-15	1.644933999005333
  14750000	2.794264e-15	1.644933999051962
  14760000	2.790479e-15	1.644933999098592
  14770000	2.786702e-15	1.644933999145221
  14780000	2.782932e-15	1.644933999191850
  14790000	2.779170e-15	1.644933999238480
  14800000	2.775416e-15	1.644933999285109
  14810000	2.771669e-15	1.644933999331738
  14820000	2.767930e-15	1.644933999378368
  14830000	2.764198e-15	1.644933999423192
  14840000	2.760474e-15	1.644933999467600
  14850000	2.756758e-15	1.644933999512009
  14860000	2.753049e-15	1.644933999556418
  14870000	2.749347e-15	1.644933999600827
  14880000	2.745653e-15	1.644933999645236
  14890000	2.741966e-15	1.644933999689645
  14900000	2.738287e-15	1.644933999734054
  14910000	2.734615e-15	1.644933999778463
  14920000	2.730951e-15	1.644933999822872
  14930000	2.727294e-15	1.644933999867281
  14940000	2.723644e-15	1.644933999911690
  14950000	2.720001e-15	1.644933999956099
  14960000	2.716366e-15	1.644934000000507
  14970000	2.712738e-15	1.644934000044916
  14980000	2.709118e-15	1.644934000089325
  14990000	2.705504e-15	1.644934000133734
  15000000	2.701898e-15	1.644934000178143
  15010000	2.698299e-15	1.644934000222552
  15020000	2.694708e-15	1.644934000266961
  15030000	2.691123e-15	1.644934000311370
  15040000	2.687546e-15	1.644934000355779
  15050000	2.683975e-15	1.644934000400188
  15060000	2.680412e-15	1.644934000444597
  15070000	2.676856e-15	1.644934000489006
  15080000	2.673307e-15	1.644934000533415
  15090000	2.669765e-15	1.644934000577823
  15100000	2.666230e-15	1.644934000622232
  15110000	2.662702e-15	1.644934000666641
  15120000	2.659181e-15	1.644934000711050
  15130000	2.655667e-15	1.644934000755459
  15140000	2.652160e-15	1.644934000799868
  15150000	2.648660e-15	1.644934000844277
  15160000	2.645167e-15	1.644934000888686
  15170000	2.641681e-15	1.644934000933095
  15180000	2.638202e-15	1.644934000977504
  15190000	2.634729e-15	1.644934001021913
  15200000	2.631264e-15	1.644934001065692
  15210000	2.627805e-15	1.644934001107881
  15220000	2.624353e-15	1.644934001150069
  15230000	2.620908e-15	1.644934001192258
  15240000	2.617469e-15	1.644934001234446
  15250000	2.614038e-15	1.644934001276634
  15260000	2.610613e-15	1.644934001318823
  15270000	2.607195e-15	1.644934001361011
  15280000	2.603783e-15	1.644934001403200
  15290000	2.600378e-15	1.644934001445388
  15300000	2.596980e-15	1.644934001487577
  15310000	2.593589e-15	1.644934001529765
  15320000	2.590204e-15	1.644934001571954
  15330000	2.586826e-15	1.644934001614142
  15340000	2.583454e-15	1.644934001656331
  15350000	2.580089e-15	1.644934001698519
  15360000	2.576731e-15	1.644934001740708
  15370000	2.573379e-15	1.644934001782896
  15380000	2.570034e-15	1.644934001825085
  15390000	2.566695e-15	1.644934001867273
  15400000	2.563363e-15	1.644934001909462
  15410000	2.560037e-15	1.644934001951650
  15420000	2.556718e-15	1.644934001993839
  15430000	2.553405e-15	1.644934002036027
  15440000	2.550098e-15	1.644934002078215
  15450000	2.546798e-15	1.644934002120404
  15460000	2.543505e-15	1.644934002162592
  15470000	2.540217e-15	1.644934002204781
  15480000	2.536937e-15	1.644934002246969
  15490000	2.533662e-15	1.644934002289158
  15500000	2.530394e-15	1.644934002331346
  15510000	2.527132e-15	1.644934002373535
  15520000	2.523876e-15	1.644934002415723
  15530000	2.520627e-15	1.644934002457912
  15540000	2.517384e-15	1.644934002500100
  15550000	2.514147e-15	1.644934002542289
  15560000	2.510917e-15	1.644934002584477
  15570000	2.507693e-15	1.644934002626666
  15580000	2.504475e-15	1.644934002668854
  15590000	2.501263e-15	1.644934002711043
  15600000	2.498057e-15	1.644934002753231
  15610000	2.494857e-15	1.644934002793753
  15620000	2.491664e-15	1.644934002833721
  15630000	2.488477e-15	1.644934002873689
  15640000	2.485295e-15	1.644934002913657
  15650000	2.482120e-15	1.644934002953625
  15660000	2.478951e-15	1.644934002993593
  15670000	2.475788e-15	1.644934003033561
  15680000	2.472632e-15	1.644934003073529
  15690000	2.469481e-15	1.644934003113497
  15700000	2.466336e-15	1.644934003153465
  15710000	2.463197e-15	1.644934003193433
  15720000	2.460064e-15	1.644934003233401
  15730000	2.456937e-15	1.644934003273369
  15740000	2.453816e-15	1.644934003313337
  15750000	2.450701e-15	1.644934003353305
  15760000	2.447592e-15	1.644934003393273
  15770000	2.444489e-15	1.644934003433241
  15780000	2.441392e-15	1.644934003473209
  15790000	2.438301e-15	1.644934003513177
  15800000	2.435215e-15	1.644934003553145
  15810000	2.432136e-15	1.644934003593113
  15820000	2.429062e-15	1.644934003633081
  15830000	2.425994e-15	1.644934003673049
  15840000	2.422932e-15	1.644934003713017
  15850000	2.419875e-15	1.644934003752985
  15860000	2.416825e-15	1.644934003792953
  15870000	2.413780e-15	1.644934003832921
  15880000	2.410741e-15	1.644934003872889
  15890000	2.407708e-15	1.644934003912857
  15900000	2.404680e-15	1.644934003952826
  15910000	2.401658e-15	1.644934003992794
  15920000	2.398642e-15	1.644934004032762
  15930000	2.395631e-15	1.644934004072730
  15940000	2.392626e-15	1.644934004112698
  15950000	2.389627e-15	1.644934004152666
  15960000	2.386634e-15	1.644934004192634
  15970000	2.383646e-15	1.644934004232602
  15980000	2.380663e-15	1.644934004272570
  15990000	2.377687e-15	1.644934004312538
  16000000	2.374715e-15	1.644934004352506
  16010000	2.371750e-15	1.644934004392474
  16020000	2.368790e-15	1.644934004432442
  16030000	2.365835e-15	1.644934004472410
  16040000	2.362886e-15	1.644934004512378
  16050000	2.359943e-15	1.644934004550589
  16060000	2.357005e-15	1.644934004588336
  16070000	2.354072e-15	1.644934004626084
  16080000	2.351145e-15	1.644934004663831
  16090000	2.348224e-15	1.644934004701579
  16100000	2.345307e-15	1.644934004739327
  16110000	2.342397e-15	1.644934004777074
  16120000	2.339491e-15	1.644934004814822
  16130000	2.336591e-15	1.644934004852569
  16140000	2.333697e-15	1.644934004890317
  16150000	2.330808e-15	1.644934004928065
  16160000	2.327924e-15	1.644934004965812
  16170000	2.325046e-15	1.644934005003560
  16180000	2.322173e-15	1.644934005041307
  16190000	2.319305e-15	1.644934005079055
  16200000	2.316442e-15	1.644934005116802
  16210000	2.313585e-15	1.644934005154550
  16220000	2.310733e-15	1.644934005192298
  16230000	2.307887e-15	1.644934005230045
  16240000	2.305045e-15	1.644934005267793
  16250000	2.302209e-15	1.644934005305540
  16260000	2.299378e-15	1.644934005343288
  16270000	2.296553e-15	1.644934005381036
  16280000	2.293732e-15	1.644934005418783
  16290000	2.290917e-15	1.644934005456531
  16300000	2.288107e-15	1.644934005494278
  16310000	2.285302e-15	1.644934005532026
  16320000	2.282502e-15	1.644934005569773
  16330000	2.279708e-15	1.644934005607521
  16340000	2.276918e-15	1.644934005645269
  16350000	2.274134e-15	1.644934005683016
  16360000	2.271355e-15	1.644934005720764
  16370000	2.268580e-15	1.644934005758511
  16380000	2.265811e-15	1.644934005796259
  16390000	2.263047e-15	1.644934005834007
  16400000	2.260288e-15	1.644934005871754
  16410000	2.257534e-15	1.644934005909502
  16420000	2.254785e-15	1.644934005947249
  16430000	2.252042e-15	1.644934005984997
  16440000	2.249303e-15	1.644934006022744
  16450000	2.246569e-15	1.644934006060492
  16460000	2.243840e-15	1.644934006098240
  16470000	2.241116e-15	1.644934006135987
  16480000	2.238397e-15	1.644934006173735
  16490000	2.235683e-15	1.644934006211482
  16500000	2.232974e-15	1.644934006249230
  16510000	2.230270e-15	1.644934006286978
  16520000	2.227570e-15	1.644934006324725
  16530000	2.224876e-15	1.644934006360488
  16540000	2.222187e-15	1.644934006396015
  16550000	2.219502e-15	1.644934006431542
  16560000	2.216822e-15	1.644934006467069
  16570000	2.214147e-15	1.644934006502596
  16580000	2.211477e-15	1.644934006538123
  16590000	2.208812e-15	1.644934006573650
  16600000	2.206152e-15	1.644934006609178
  16610000	2.203496e-15	1.644934006644705
  16620000	2.200845e-15	1.644934006680232
  16630000	2.198199e-15	1.644934006715759
  16640000	2.195558e-15	1.644934006751286
  16650000	2.192921e-15	1.644934006786813
  16660000	2.190290e-15	1.644934006822340
  16670000	2.187662e-15	1.644934006857868
  16680000	2.185040e-15	1.644934006893395
  16690000	2.182423e-15	1.644934006928922
  16700000	2.179810e-15	1.644934006964449
  16710000	2.177201e-15	1.644934006999976
  16720000	2.174598e-15	1.644934007035503
  16730000	2.171999e-15	1.644934007071030
  16740000	2.169405e-15	1.644934007106557
  16750000	2.166815e-15	1.644934007142085
  16760000	2.164230e-15	1.644934007177612
  16770000	2.161650e-15	1.644934007213139
  16780000	2.159074e-15	1.644934007248666
  16790000	2.156503e-15	1.644934007284193
  16800000	2.153937e-15	1.644934007319720
  16810000	2.151375e-15	1.644934007355247
  16820000	2.148818e-15	1.644934007390775
  16830000	2.146265e-15	1.644934007426302
  16840000	2.143716e-15	1.644934007461829
  16850000	2.141173e-15	1.644934007497356
  16860000	2.138634e-15	1.644934007532883
  16870000	2.136099e-15	1.644934007568410
  16880000	2.133569e-15	1.644934007603937
  16890000	2.131043e-15	1.644934007639465
  16900000	2.128522e-15	1.644934007674992
  16910000	2.126005e-15	1.644934007710519
  16920000	2.123493e-15	1.644934007746046
  16930000	2.120985e-15	1.644934007781573
  16940000	2.118482e-15	1.644934007817100
  16950000	2.115983e-15	1.644934007852627
  16960000	2.113488e-15	1.644934007888154
  16970000	2.110998e-15	1.644934007923682
  16980000	2.108512e-15	1.644934007959209
  16990000	2.106031e-15	1.644934007994736
  17000000	2.103554e-15	1.644934008030263
  17010000	2.101081e-15	1.644934008065790
  17020000	2.098613e-15	1.644934008101317
  17030000	2.096149e-15	1.644934008136844
  17040000	2.093690e-15	1.644934008172372
  17050000	2.091235e-15	1.644934008206937
  17060000	2.088784e-15	1.644934008240243
  17070000	2.086337e-15	1.644934008273550
  17080000	2.083895e-15	1.644934008306857
  17090000	2.081457e-15	1.644934008340164
  17100000	2.079023e-15	1.644934008373470
  17110000	2.076594e-15	1.644934008406777
  17120000	2.074168e-15	1.644934008440084
  17130000	2.071747e-15	1.644934008473390
  17140000	2.069331e-15	1.644934008506697
  17150000	2.066918e-15	1.644934008540004
  17160000	2.064510e-15	1.644934008573310
  17170000	2.062106e-15	1.644934008606617
  17180000	2.059706e-15	1.644934008639924
  17190000	2.057310e-15	1.644934008673230
  17200000	2.054919e-15	1.644934008706537
  17210000	2.052531e-15	1.644934008739844
  17220000	2.050148e-15	1.644934008773151
  17230000	2.047769e-15	1.644934008806457
  17240000	2.045394e-15	1.644934008839764
  17250000	2.043023e-15	1.644934008873071
  17260000	2.040657e-15	1.644934008906377
  17270000	2.038294e-15	1.644934008939684
  17280000	2.035936e-15	1.644934008972991
  17290000	2.033581e-15	1.644934009006297
  17300000	2.031231e-15	1.644934009039604
  17310000	2.028885e-15	1.644934009072911
  17320000	2.026543e-15	1.644934009106217
  17330000	2.024205e-15	1.644934009139524
  17340000	2.021870e-15	1.644934009172831
  17350000	2.019540e-15	1.644934009206138
  17360000	2.017214e-15	1.644934009239444
  17370000	2.014893e-15	1.644934009272751
  17380000	2.012575e-15	1.644934009306058
  17390000	2.010261e-15	1.644934009339364
  17400000	2.007951e-15	1.644934009372671
  17410000	2.005645e-15	1.644934009405978
  17420000	2.003343e-15	1.644934009439284
  17430000	2.001044e-15	1.644934009472591
  17440000	1.998750e-15	1.644934009505898
  17450000	1.996460e-15	1.644934009539204
  17460000	1.994174e-15	1.644934009572511
  17470000	1.991892e-15	1.644934009605818
  17480000	1.989613e-15	1.644934009639125
  17490000	1.987339e-15	1.644934009672431
  17500000	1.985068e-15	1.644934009705738
  17510000	1.982801e-15	1.644934009739045
  17520000	1.980539e-15	1.644934009772351
  17530000	1.978280e-15	1.644934009805658
  17540000	1.976025e-15	1.644934009838965
  17550000	1.973773e-15	1.644934009872271
  17560000	1.971526e-15	1.644934009905578
  17570000	1.969282e-15	1.644934009938885
  17580000	1.967043e-15	1.644934009972191
  17590000	1.964807e-15	1.644934010005498
  17600000	1.962575e-15	1.644934010038805
  17610000	1.960346e-15	1.644934010072111
  17620000	1.958122e-15	1.644934010105418
  17630000	1.955901e-15	1.644934010137315
  17640000	1.953684e-15	1.644934010168401
  17650000	1.951471e-15	1.644934010199488
  17660000	1.949262e-15	1.644934010230574
  17670000	1.947056e-15	1.644934010261660
  17680000	1.944854e-15	1.644934010292746
  17690000	1.942656e-15	1.644934010323833
  17700000	1.940461e-15	1.644934010354919
  17710000	1.938271e-15	1.644934010386005
  17720000	1.936084e-15	1.644934010417091
  17730000	1.933900e-15	1.644934010448178
  17740000	1.931721e-15	1.644934010479264
  17750000	1.929545e-15	1.644934010510350
  17760000	1.927372e-15	1.644934010541436
  17770000	1.925204e-15	1.644934010572523
  17780000	1.923039e-15	1.644934010603609
  17790000	1.920877e-15	1.644934010634695
  17800000	1.918720e-15	1.644934010665781
  17810000	1.916566e-15	1.644934010696868
  17820000	1.914415e-15	1.644934010727954
  17830000	1.912268e-15	1.644934010759040
  17840000	1.910125e-15	1.644934010790126
  17850000	1.907986e-15	1.644934010821212
  17860000	1.905850e-15	1.644934010852299
  17870000	1.903717e-15	1.644934010883385
  17880000	1.901588e-15	1.644934010914471
  17890000	1.899463e-15	1.644934010945557
  17900000	1.897341e-15	1.644934010976644
  17910000	1.895223e-15	1.644934011007730
  17920000	1.893109e-15	1.644934011038816
  17930000	1.890997e-15	1.644934011069902
  17940000	1.888890e-15	1.644934011100989
  17950000	1.886786e-15	1.644934011132075
  17960000	1.884685e-15	1.644934011163161
  17970000	1.882588e-15	1.644934011194247
  17980000	1.880495e-15	1.644934011225334
  17990000	1.878405e-15	1.644934011256420
  18000000	1.876318e-15	1.644934011287506
  18010000	1.874235e-15	1.644934011318592
  18020000	1.872156e-15	1.644934011349679
  18030000	1.870079e-15	1.644934011380765
  18040000	1.868007e-15	1.644934011411851
  18050000	1.865938e-15	1.644934011442937
  18060000	1.863872e-15	1.644934011474024
  18070000	1.861809e-15	1.644934011505110
  18080000	1.859750e-15	1.644934011536196
  18090000	1.857695e-15	1.644934011567282
  18100000	1.855643e-15	1.644934011598369
  18110000	1.853594e-15	1.644934011629455
  18120000	1.851549e-15	1.644934011660541
  18130000	1.849507e-15	1.644934011691627
  18140000	1.847468e-15	1.644934011722714
  18150000	1.845433e-15	1.644934011753800
  18160000	1.843401e-15	1.644934011784886
  18170000	1.841373e-15	1.644934011815972
  18180000	1.839347e-15	1.644934011847059
  18190000	1.837326e-15	1.644934011878145
  18200000	1.835307e-15	1.644934011909231
  18210000	1.833292e-15	1.644934011940317
  18220000	1.831280e-15	1.644934011971404
  18230000	1.829272e-15	1.644934012002490
  18240000	1.827266e-15	1.644934012033576
  18250000	1.825264e-15	1.644934012064662
  18260000	1.823266e-15	1.644934012095749
  18270000	1.821270e-15	1.644934012125662
  18280000	1.819278e-15	1.644934012154528
  18290000	1.817289e-15	1.644934012183394
  18300000	1.815304e-15	1.644934012212260
  18310000	1.813322e-15	1.644934012241125
  18320000	1.811343e-15	1.644934012269991
  18330000	1.809367e-15	1.644934012298857
  18340000	1.807394e-15	1.644934012327723
  18350000	1.805425e-15	1.644934012356589
  18360000	1.803459e-15	1.644934012385454
  18370000	1.801496e-15	1.644934012414320
  18380000	1.799536e-15	1.644934012443186
  18390000	1.797579e-15	1.644934012472052
  18400000	1.795626e-15	1.644934012500918
  18410000	1.793676e-15	1.644934012529783
  18420000	1.791729e-15	1.644934012558649
  18430000	1.789785e-15	1.644934012587515
  18440000	1.787844e-15	1.644934012616381
  18450000	1.785907e-15	1.644934012645247
  18460000	1.783972e-15	1.644934012674112
  18470000	1.782041e-15	1.644934012702978
  18480000	1.780113e-15	1.644934012731844
  18490000	1.778188e-15	1.644934012760710
  18500000	1.776266e-15	1.644934012789576
  18510000	1.774348e-15	1.644934012818441
  18520000	1.772432e-15	1.644934012847307
  18530000	1.770519e-15	1.644934012876173
  18540000	1.768610e-15	1.644934012905039
  18550000	1.766704e-15	1.644934012933905
  18560000	1.764800e-15	1.644934012962770
  18570000	1.762900e-15	1.644934012991636
  18580000	1.761003e-15	1.644934013020502
  18590000	1.759109e-15	1.644934013049368
  18600000	1.757218e-15	1.644934013078234
  18610000	1.755330e-15	1.644934013107099
  18620000	1.753445e-15	1.644934013135965
  18630000	1.751563e-15	1.644934013164831
  18640000	1.749684e-15	1.644934013193697
  18650000	1.747808e-15	1.644934013222562
  18660000	1.745936e-15	1.644934013251428
  18670000	1.744066e-15	1.644934013280294
  18680000	1.742199e-15	1.644934013309160
  18690000	1.740335e-15	1.644934013338026
  18700000	1.738474e-15	1.644934013366891
  18710000	1.736617e-15	1.644934013395757
  18720000	1.734762e-15	1.644934013424623
  18730000	1.732910e-15	1.644934013453489
  18740000	1.731061e-15	1.644934013482355
  18750000	1.729215e-15	1.644934013511220
  18760000	1.727372e-15	1.644934013540086
  18770000	1.725532e-15	1.644934013568952
  18780000	1.723695e-15	1.644934013597818
  18790000	1.721860e-15	1.644934013626684
  18800000	1.720029e-15	1.644934013655549
  18810000	1.718201e-15	1.644934013684415
  18820000	1.716375e-15	1.644934013713281
  18830000	1.714553e-15	1.644934013742147
  18840000	1.712733e-15	1.644934013771013
  18850000	1.710916e-15	1.644934013799878
  18860000	1.709103e-15	1.644934013828744
  18870000	1.707292e-15	1.644934013857610
  18880000	1.705484e-15	1.644934013886476
  18890000	1.703678e-15	1.644934013915342
  18900000	1.701876e-15	1.644934013944207
  18910000	1.700076e-15	1.644934013973073
  18920000	1.698280e-15	1.644934014001939
  18930000	1.696486e-15	1.644934014030805
  18940000	1.694695e-15	1.644934014059671
  18950000	1.692907e-15	1.644934014088536
  18960000	1.691122e-15	1.644934014117402
  18970000	1.689339e-15	1.644934014146268
  18980000	1.687560e-15	1.644934014175134
  18990000	1.685783e-15	1.644934014202057
  19000000	1.684009e-15	1.644934014228703
  19010000	1.682237e-15	1.644934014255348
