# Numerical Simulation of 1D Couette Flow. First column is exact. Second column is numerical.
0.000000	0.000000
0.430000	0.430000
0.820000	0.820000
1.170000	1.170000
1.480000	1.480000
1.750000	1.750000
1.980000	1.980000
2.170000	2.170000
2.320000	2.320000
2.430000	2.430000
2.500000	2.500000
2.530000	2.530000
2.520000	2.520000
2.470000	2.470000
2.380000	2.380000
2.250000	2.250000
2.080000	2.080000
1.870000	1.870000
1.620000	1.620000
1.330000	1.330000
1.000000	1.000000
