# Numerical Simulation of 1D Couette Flow. First column is exact. Second column is numerical.
0.000000	0.000000
0.287500	0.287500
0.550000	0.550000
0.787500	0.787500
1.000000	1.000000
1.187500	1.187500
1.350000	1.350000
1.487500	1.487500
1.600000	1.600000
1.687500	1.687500
1.750000	1.750000
1.787500	1.787500
1.800000	1.800000
1.787500	1.787500
1.750000	1.750000
1.687500	1.687500
1.600000	1.600000
1.487500	1.487500
1.350000	1.350000
1.187500	1.187500
1.000000	1.000000
