# Numerical Simulation of 1D Couette Flow. First column is exact. Second column is numerical.
0.000000	0.000000
0.097500	0.097500
0.190000	0.190000
0.277500	0.277500
0.360000	0.360000
0.437500	0.437500
0.510000	0.510000
0.577500	0.577500
0.640000	0.640000
0.697500	0.697500
0.750000	0.750000
0.797500	0.797500
0.840000	0.840000
0.877500	0.877500
0.910000	0.910000
0.937500	0.937500
0.960000	0.960000
0.977500	0.977500
0.990000	0.990000
0.997500	0.997500
1.000000	1.000000
